ticker,date,open,high,low,close,volume
AADR,2022-01-12,60.26085989249104,60.993228183734765,60.26085989249104,60.852386474609375,700.0
AADR,2022-01-13,60.77727463636455,60.77727463636455,60.185740914763954,60.289024353027344,1200.0
AADR,2022-01-14,59.969797083089176,60.0261344909668,59.969797083089176,60.0261344909668,700.0
AADR,2022-01-18,59.33131607415229,59.59422037494186,59.03085708618164,59.03085708618164,2400.0
AADR,2022-01-19,59.246809904510854,59.246809904510854,59.20925521850586,59.20925521850586,600.0
AADR,2022-01-20,59.62237914725178,59.62237914725178,58.5332145690918,58.5332145690918,3700.0
AADR,2022-01-21,59.0778018872716,59.0778018872716,57.425277488235814,57.660011291503906,5900.0
AADR,2022-01-24,55.200006150995854,56.34550476074219,54.23290037384657,56.34550476074219,37400.0
AADR,2022-01-25,55.46290332845973,57.01214787889861,55.46290332845973,56.58962631225586,3400.0
AADR,2022-01-26,57.913522399326055,57.92291017518863,56.63656997680664,56.63656997680664,1300.0
AADR,2022-01-27,57.30320892166093,57.54733405734006,56.53328241390963,56.749237060546875,26500.0
AADR,2022-01-28,56.55205800239159,57.23748016357422,56.55205800239159,57.23748016357422,1100.0
AADR,2022-01-31,57.68817223682812,58.213977191212166,57.38771328625244,58.19519805908203,1900.0
AADR,2022-02-01,58.98390691743441,59.66932915968547,58.98390691743441,59.62238311767578,2100.0
AADR,2022-02-02,59.7819974817727,60.04490175145135,59.7819974817727,60.01673126220703,3200.0
AADR,2022-02-03,58.92756363609342,59.12474272365808,58.58955001831055,58.58955001831055,3100.0
AADR,2022-02-04,58.52383050745734,58.936960690299735,58.52383050745734,58.8900146484375,1500.0
AADR,2022-02-07,59.152912563847345,59.58482185945466,58.93695791604369,59.40642547607422,2900.0
AADR,2022-02-08,59.105969808636324,59.50971221923828,59.105969808636324,59.50971221923828,1400.0
AADR,2022-02-09,60.42047100280352,60.65520477294922,60.16696168298887,60.65520477294922,6500.0
AADR,2022-02-10,60.392307686607424,60.81482563258408,59.71627324223949,59.9228401184082,8700.0
AADR,2022-02-11,59.62238010012722,59.6787174967396,58.38298602868058,58.43932342529297,1300.0
AADR,2022-02-14,58.157642169476304,58.157642169476304,57.350160945429394,57.42527389526367,2500.0
AADR,2022-02-15,58.69284210352389,58.93696727930552,58.627116921218175,58.86185073852539,3600.0
AADR,2022-02-16,58.80551064243544,59.02146530151367,58.50505167486979,59.02146530151367,1900.0
AADR,2022-02-17,58.05436499378387,58.25154052568258,57.753902435302734,57.753902435302734,1300.0
AADR,2022-02-18,57.85718175675007,57.85718175675007,57.25626384612124,57.378326416015625,9500.0
AADR,2022-02-22,56.82435221602083,57.293819762172596,56.10137176513672,56.10137176513672,3200.0
AADR,2022-02-23,57.01214550506936,57.01214550506936,55.91358947753906,55.91358947753906,2700.0
AADR,2022-02-24,53.43479719522387,54.815032958984375,53.312734627511254,54.815032958984375,2600.0
AADR,2022-02-25,54.72113735777531,56.5051155090332,54.72113735777531,56.5051155090332,5500.0
AADR,2022-02-28,54.918321010290995,55.59435191360628,54.768091522692764,55.08732604980469,2000.0
AADR,2022-03-01,55.21877443479109,55.21877443479109,53.425408539842586,53.585025787353516,4600.0
AADR,2022-03-02,54.7586981178877,55.08732399042554,54.542743461398054,55.02159881591797,4100.0
AADR,2022-03-03,54.401904360431885,54.49580002976338,54.01694107055664,54.01694107055664,1500.0
AADR,2022-03-04,52.99350012894064,52.99350012894064,51.00295855552139,51.19074630737305,9600.0
AADR,2022-03-07,51.99823063272018,51.99823063272018,49.594555312007564,49.84806823730469,3500.0
AADR,2022-03-08,50.69310842230783,51.54753923347678,50.1203574292187,50.721275329589844,6700.0
AADR,2022-03-09,52.48647831370822,52.79632506247963,52.48647831370822,52.77754592895508,1300.0
AADR,2022-03-10,51.678994120689076,52.214186896627155,51.52876463238634,52.07334518432617,3100.0
AADR,2022-03-11,52.57098435037221,52.57098435037221,51.622657775878906,51.622657775878906,2900.0
AADR,2022-03-14,51.68838028719748,52.09212269601797,51.294029235839844,51.294029235839844,5900.0
AADR,2022-03-15,51.538148213525695,51.82921939043815,51.538148213525695,51.819828033447266,2900.0
AADR,2022-03-16,53.631980349995544,53.988776747040944,53.07800841053837,53.12495803833008,6100.0
AADR,2022-03-17,53.76343334237661,55.049777273634405,53.61320383865173,54.908935546875,8300.0
AADR,2022-03-18,54.54275363890371,54.73992919921875,54.54275363890371,54.73992919921875,700.0
AADR,2022-03-21,55.08732820451549,55.39717854954282,55.08732820451549,55.275115966796875,10100.0
AADR,2022-03-22,56.063812683959554,56.09198317190984,56.00747887156515,56.073204040527344,1200.0
AADR,2022-03-23,55.434730529785156,55.434730529785156,55.434730529785156,55.434730529785156,500.0
AADR,2022-03-24,55.73519350766702,55.95114817177431,55.36900935627843,55.92298126220703,49700.0
AADR,2022-03-25,55.98870878999837,56.12015914916992,55.71641671356949,56.12015914916992,3800.0
AADR,2022-03-28,56.138937144745576,56.20466232299805,55.50046091450426,56.20466232299805,2400.0
AADR,2022-03-29,56.87130455901784,57.4158886921678,56.69290816113433,57.387718200683594,9900.0
AADR,2022-03-30,57.27504899434777,57.321995039467815,56.8431396484375,56.8431396484375,1600.0
AADR,2022-03-31,56.505125427684106,56.505125427684106,56.336116790771484,56.336116790771484,2700.0
AADR,2022-04-01,56.561458883804946,56.692909240722656,56.06382078464757,56.692909240722656,1300.0
AADR,2022-04-04,56.439396819866616,56.58962631225586,56.439396819866616,56.58962631225586,1800.0
AADR,2022-04-05,56.68350849290717,56.68350849290717,55.5380101568432,55.67884826660156,6600.0
AADR,2022-04-06,54.99343314920354,55.087325234405085,54.99343314920354,55.05915832519531,1200.0
AADR,2022-04-07,54.56152167385962,54.871368408203125,54.56152167385962,54.871368408203125,900.0
AADR,2022-04-08,55.63190914547315,55.77275085449219,55.491067436454124,55.77275085449219,2300.0
AADR,2022-04-11,54.65542254452191,54.65542254452191,54.54275131225586,54.54275131225586,700.0
AADR,2022-04-12,54.73053333098419,54.73053333098419,53.84793195609063,53.876102447509766,1800.0
AADR,2022-04-13,54.317405308940955,54.908935546875,54.317405308940955,54.908935546875,5200.0
AADR,2022-04-14,54.57091522216797,54.57091522216797,54.57091522216797,54.57091522216797,400.0
AADR,2022-04-18,54.589693335610825,55.86664581298828,54.589693335610825,55.86664581298828,2600.0
AADR,2022-04-19,55.14366355582036,55.22816786661488,55.01221320164078,55.209388732910156,3800.0
AADR,2022-04-20,55.31267532797295,55.38779186707043,53.73526382446289,53.73526382446289,1400.0
AADR,2022-04-21,55.26572665155154,55.79152807319365,54.36434971580488,55.10610580444336,1800.0
AADR,2022-04-22,54.58029675635839,54.58029675635839,53.05921936035156,53.05921936035156,2300.0
AADR,2022-04-25,51.54754872116389,52.35503005981445,51.54754872116389,52.35503005981445,600.0
AADR,2022-04-26,51.64142484561783,51.64142484561783,50.88088620846046,51.00294876098633,24900.0
AADR,2022-04-27,51.19074641425706,51.69777227078914,51.15318814745762,51.312808990478516,7800.0
AADR,2022-04-28,50.94661494710583,51.94188740340868,50.94661494710583,51.83860397338867,12900.0
AADR,2022-04-29,52.00762307988496,52.00762307988496,51.322200775146484,51.322200775146484,1100.0
AADR,2022-05-02,50.66494010051779,50.90906524658203,50.16730561456483,50.90906524658203,3400.0
AADR,2022-05-03,51.491199002937485,52.045170833428685,51.491199002937485,51.83860397338867,6300.0
AADR,2022-05-04,51.641434415793846,52.7493782043457,51.50059270741304,52.7493782043457,800.0
AADR,2022-05-05,50.93723443064938,51.05929700913455,50.411429430966244,50.74005889892578,3000.0
AADR,2022-05-06,50.18608237269077,50.4114247934295,50.08279893745502,50.233028411865234,900.0
AADR,2022-05-09,48.36454257998404,48.37393393621336,48.129808818792256,48.19553756713867,9600.0
AADR,2022-05-10,48.890355627325256,48.890355627325256,48.21432113647461,48.21432113647461,3200.0
AADR,2022-05-11,48.20492895974962,49.62271940779231,48.20492895974962,48.430274963378906,1800.0
AADR,2022-05-12,47.829359500914556,48.26127243041992,47.68852136495396,48.26127243041992,1800.0
AADR,2022-05-13,49.73539159033375,50.035850524902344,49.60394125417911,50.035850524902344,4500.0
AADR,2022-05-16,49.85745281969989,50.27058655968778,49.85745281969989,50.110965728759766,1600.0
AADR,2022-05-17,51.2752547288569,51.322200775146484,50.909070553342865,51.322200775146484,3100.0
AADR,2022-05-18,50.91846164083181,50.91846164083181,49.73540472133962,49.97013854980469,1900.0
AADR,2022-05-19,50.195467154501856,50.655546907183236,49.951345616300486,50.261192321777344,7900.0
AADR,2022-05-20,50.852728359983956,50.852728359983956,50.13913921102057,50.805782318115234,3200.0
AADR,2022-05-23,52.06395134001661,52.242347717285156,51.941888775699645,52.242347717285156,1900.0
AADR,2022-05-24,51.89494261938069,52.12028503417969,51.81982609327896,52.12028503417969,1000.0
AADR,2022-05-25,52.017011444898884,52.43952941894531,52.017011444898884,52.43952941894531,200.0
AADR,2022-05-26,53.07799791677085,53.275177001953125,53.040443236417424,53.275177001953125,1000.0
AADR,2022-05-27,53.5099109006257,53.72586553564549,53.5099109006257,53.641361236572266,1000.0
AADR,2022-05-31,53.64136388641731,53.64136388641731,52.94655032840828,53.24700927734375,900.0
AADR,2022-06-01,52.721213571149875,52.9747229263729,52.58037185668945,52.58037185668945,800.0
AADR,2022-06-02,53.481744919262404,53.54747009277344,53.218844225218284,53.54747009277344,1800.0
AADR,2022-06-03,53.51929987041744,53.51929987041744,52.683648217451065,53.2000617980957,1600.0
AADR,2022-06-06,53.669535068967456,53.669535068967456,53.256404876708984,53.256404876708984,2300.0
AADR,2022-06-07,52.946553310325676,53.21884536743164,52.7963238273971,53.21884536743164,1100.0
AADR,2022-06-08,52.48647824883814,52.48647824883814,51.87616894618167,52.167240142822266,1200.0
AADR,2022-06-09,51.3691394665948,51.3691394665948,50.73066329956055,50.73066329956055,1300.0
AADR,2022-06-10,49.34103899528071,49.35981812716974,49.13447570800781,49.13447570800781,3600.0
AADR,2022-06-13,47.406848755744704,48.04532151682406,47.26600701650774,47.528907775878906,4600.0
AADR,2022-06-14,47.98897801292493,47.98897801292493,47.172105402576534,47.585235595703125,4600.0
AADR,2022-06-15,48.1767630660462,48.50538893059328,47.30355310396019,48.22370910644531,5700.0
AADR,2022-06-16,46.683860056076576,46.73080610049609,46.28011762691232,46.54301834106445,7400.0
AADR,2022-06-17,46.98431487009297,46.98431487009297,46.355226469071745,46.65568542480469,1800.0
AADR,2022-06-21,47.56645366691398,47.62279106429248,47.30355297598755,47.378665924072266,3400.0
AADR,2022-06-22,46.75150166344431,46.818221151719904,46.39884099171053,46.53227996826172,2600.0
AADR,2022-06-23,46.208218981428686,46.208218981428686,45.44570783703678,45.588680267333984,1500.0
AADR,2022-06-24,46.208207430014376,47.07556432167165,46.208207430014376,46.97071838378906,5000.0
AADR,2022-06-27,47.20901076789323,47.514015197753906,47.199480970183664,47.514015197753906,1600.0
AADR,2022-06-28,47.72370627533858,48.038244133368686,46.78009997312736,46.86587905883789,4300.0
AADR,2022-06-29,47.04697660473265,47.04697660473265,46.64665603637695,46.64665603637695,1600.0
AADR,2022-06-30,46.17008834312037,46.31306076049805,45.43617029673154,46.31306076049805,2000.0
AADR,2022-07-01,45.86508131169678,46.29399490356445,45.1406967400509,46.29399490356445,4300.0
AADR,2022-07-05,44.521155575970624,44.892879486083984,44.23521438634031,44.892879486083984,800.0
AADR,2022-07-06,45.36944009342412,45.36944009342412,44.08270318457421,44.79755783081055,4200.0
AADR,2022-07-07,45.39804369101614,45.8936767578125,45.27413451533223,45.8936767578125,8800.0
AADR,2022-07-08,45.54101288899307,45.82695770263672,45.54101288899307,45.82695770263672,4100.0
AADR,2022-07-11,45.40757919428201,45.512425153348985,45.388515962093486,45.50289535522461,4400.0
AADR,2022-07-12,45.15975945128056,45.30272822296689,44.978660583496094,44.978660583496094,700.0
AADR,2022-07-13,44.626000978762725,45.26460647583008,44.626000978762725,45.26460647583008,1200.0
AADR,2022-07-14,43.892078229114986,44.015987396240234,43.892078229114986,44.015987396240234,500.0
AADR,2022-07-15,44.07318163771709,44.84522247314453,44.07318163771709,44.84522247314453,900.0
AADR,2022-07-18,45.874610913139996,45.874610913139996,45.32178818847629,45.51241683959961,800.0
AADR,2022-07-19,46.15102761403437,46.49415852559355,46.046185289671115,46.093841552734375,4600.0
AADR,2022-07-20,46.446499870292364,46.55134582519531,46.10336897640622,46.55134582519531,2400.0
AADR,2022-07-21,46.236806101113736,46.57993698120117,46.236806101113736,46.57993698120117,900.0
AADR,2022-07-22,46.637125197892395,46.637125197892395,46.036646176734735,46.12242889404297,1800.0
AADR,2022-07-25,46.675251654465555,46.980256063551785,46.675251654465555,46.90400314331055,900.0
AADR,2022-07-26,46.48463068810694,46.72291564941406,46.41791118981614,46.72291564941406,1000.0
AADR,2022-07-27,46.76103921053256,47.60933303833008,46.75150577654622,47.60933303833008,500.0
AADR,2022-07-28,47.79042387212553,48.219337463378906,47.79042387212553,48.219337463378906,500.0
AADR,2022-07-29,48.419496637478396,48.629188537597656,48.419496637478396,48.629188537597656,1100.0
AADR,2022-08-01,48.5434034475109,48.81981482308987,48.5434034475109,48.66731262207031,1200.0
AADR,2022-08-02,48.52434187583922,48.52434187583922,48.219337463378906,48.219337463378906,600.0
AADR,2022-08-03,47.89527168060422,48.29558862402694,47.89527168060422,48.19074630737305,800.0
AADR,2022-08-04,48.19074332216485,48.29558563232422,48.19074332216485,48.29558563232422,500.0
AADR,2022-08-05,48.27652885711465,48.73403549194336,48.20980936678168,48.73403549194336,3900.0
AADR,2022-08-08,48.82934451578213,48.84840774536133,48.82934451578213,48.84840774536133,2100.0
AADR,2022-08-09,49.07715928984786,49.07715928984786,48.77215127473521,48.90559387207031,500.0
AADR,2022-08-10,49.98264229585662,49.98264229585662,49.87779998779297,49.87779998779297,800.0
AADR,2022-08-11,50.20186814004555,50.564062257717744,49.97311663957645,49.99217987060547,1800.0
AADR,2022-08-12,50.268585205078125,50.268585205078125,50.268585205078125,50.268585205078125,100.0
AADR,2022-08-15,49.66811589259302,49.763428418855824,49.58233316458057,49.75389862060547,1300.0
AADR,2022-08-16,49.801547321116715,49.92545649519397,49.801547321116715,49.81107711791992,1600.0
AADR,2022-08-17,49.07716683826981,49.50607681274414,49.03904037602423,49.50607681274414,1900.0
AADR,2022-08-18,49.38216788935064,49.458417172691014,49.277321943310724,49.439353942871094,800.0
AADR,2022-08-19,48.514808303458054,48.7626230058209,48.514808303458054,48.63871383666992,2000.0
AADR,2022-08-22,48.152616862503635,48.29558563232422,48.152616862503635,48.29558563232422,600.0
AADR,2022-08-23,48.79122424358943,48.81028747558594,48.476690005496415,48.81028747558594,1700.0
AADR,2022-08-24,48.95325469970703,48.95325469970703,48.95325469970703,48.95325469970703,300.0
AADR,2022-08-25,49.22013473510742,49.22013473510742,49.22013473510742,49.22013473510742,100.0
AADR,2022-08-26,48.667312218716745,48.667312218716745,48.3718376159668,48.3718376159668,500.0
AADR,2022-08-29,48.238397208266946,48.486211912008244,48.238397208266946,48.333709716796875,1000.0
AADR,2022-08-30,48.4576268661276,48.4576268661276,47.49495728207214,47.60933303833008,1700.0
AADR,2022-08-31,47.456823991597915,47.456823991597915,47.1804126207901,47.2947883605957,1900.0
AADR,2022-09-01,46.541809148333876,46.96118927001953,46.541809148333876,46.96118927001953,1000.0
AADR,2022-09-02,47.027913876986624,47.027913876986624,46.76103591918945,46.76103591918945,1000.0
AADR,2022-09-06,46.770565077987435,46.770565077987435,46.40837097167969,46.40837097167969,800.0
AADR,2022-09-07,46.217752455510336,46.66572570800781,46.14149952303591,46.66572570800781,1900.0
AADR,2022-09-08,46.75150007988925,47.03744125366211,46.75150007988925,47.03744125366211,800.0
AADR,2022-09-09,47.77136505670051,47.77136505670051,47.60933303833008,47.60933303833008,200.0
AADR,2022-09-12,48.07636642456055,48.07636642456055,48.07636642456055,48.07636642456055,200.0
AADR,2022-09-13,47.21854204317946,47.21854204317946,46.64665603637695,46.64665603637695,700.0
AADR,2022-09-14,46.732441441800084,46.84682083129883,46.618065688240996,46.84682083129883,700.0
AADR,2022-09-15,46.78962830841831,46.90400405506412,46.40837097167969,46.40837097167969,1700.0
AADR,2022-09-16,45.35038467854415,45.63632583618164,45.35038467854415,45.63632583618164,1500.0
AADR,2022-09-19,45.436161728658426,45.78882598876953,45.436161728658426,45.78882598876953,900.0
AADR,2022-09-20,45.38850632041094,45.65538787841797,45.35038350007193,45.65538787841797,3000.0
AADR,2022-09-21,45.56007637512952,45.65539252552644,44.978660583496094,44.978660583496094,2200.0
AADR,2022-09-22,44.921470642089844,44.921470642089844,44.921470642089844,44.921470642089844,200.0
AADR,2022-09-23,43.39644428146594,43.39644428146594,42.88175166722011,43.36785125732422,1800.0
AADR,2022-09-26,43.19745441616493,43.19745441616493,42.03255846030685,42.16733932495117,1800.0
AADR,2022-09-27,42.504289677034784,42.504289677034784,42.26360854335396,42.282859802246094,2000.0
AADR,2022-09-28,42.542800141932524,43.1589469909668,42.542800141932524,43.1589469909668,2400.0
AADR,2022-09-29,41.73411250340824,42.2347297668457,41.73411250340824,42.2347297668457,1000.0
AADR,2022-09-30,42.28286693813933,42.658332654949334,42.28286693813933,42.38876724243164,1600.0
AADR,2022-10-03,43.34186409592823,43.79434585571289,43.34186409592823,43.79434585571289,2700.0
AADR,2022-10-04,44.092790574987795,45.04588964495897,44.092790574987795,44.92073440551758,11700.0
AADR,2022-10-05,44.72818541645232,44.95924094349193,44.41048819833875,44.8148307800293,2200.0
AADR,2022-10-06,44.506754606428125,44.506754606428125,44.16980248973818,44.24681854248047,3600.0
AADR,2022-10-07,43.97725936735716,43.97725936735716,43.649932861328125,43.649932861328125,5200.0
AADR,2022-10-10,43.14932632446289,43.30336214942624,43.14932632446289,43.14932632446289,1000.0
AADR,2022-10-11,43.130065713952995,43.25522095293023,42.20585088574406,42.5235481262207,7200.0
AADR,2022-10-12,42.436902099225314,42.50429252737494,42.42727279663086,42.42727279663086,300.0
AADR,2022-10-13,42.76422364639897,43.68844202491289,42.76422364639897,43.41887664794922,3300.0
AADR,2022-10-14,42.60056349061209,42.71608941415023,42.2924919128418,42.2924919128418,1500.0
AADR,2022-10-17,43.63068439585583,43.63068439585583,43.524784088134766,43.524784088134766,900.0
AADR,2022-10-18,44.0061444542072,44.0061444542072,43.51515648093426,43.8809928894043,4700.0
AADR,2022-10-19,43.83285253061606,43.83285253061606,43.332235267446436,43.621055603027344,6600.0
AADR,2022-10-20,43.57291403038145,43.86173435004275,43.10118103027344,43.10118103027344,2800.0
AADR,2022-10-21,43.29373240826727,44.40086364746094,43.29373240826727,44.40086364746094,2200.0
AADR,2022-10-24,44.2275664180249,44.37197657577265,44.1986858554765,44.25645065307617,3100.0
AADR,2022-10-25,44.824459075927734,44.824459075927734,44.824459075927734,44.824459075927734,100.0
AADR,2022-10-26,45.22880500982767,45.22880500982767,44.99775314331055,44.99775314331055,1400.0
AADR,2022-10-27,44.988129308455164,45.15179443359375,44.988129308455164,45.15179443359375,600.0
AADR,2022-10-28,45.5465087890625,45.5465087890625,45.5465087890625,45.5465087890625,200.0
AADR,2022-10-31,45.24805120308563,45.27693176269531,45.12289599060618,45.27693176269531,600.0
AADR,2022-11-01,45.62352485859041,45.81607054116534,45.5465087890625,45.5465087890625,2500.0
AADR,2022-11-02,45.57538530792399,45.57538530792399,44.93998718261719,44.93998718261719,1700.0
AADR,2022-11-03,44.88222734961745,45.238438155549495,44.80521127840479,45.199928283691406,2500.0
AADR,2022-11-04,46.162647786176514,46.393699645996094,46.03749255314743,46.393699645996094,2700.0
AADR,2022-11-07,46.47071787420629,46.52848267353981,46.40332744456867,46.441837310791016,2300.0
AADR,2022-11-08,46.83655379623784,47.03872508315614,46.345562188004315,46.682518005371094,11000.0
AADR,2022-11-09,46.268548507597615,46.32630963682794,45.81606674194336,45.81606674194336,3100.0
AADR,2022-11-10,46.441829774168845,46.71139144897461,46.39369061295149,46.71139144897461,1200.0
AADR,2022-11-11,46.70177426115076,47.009849548339844,46.70177426115076,47.009849548339844,900.0
AADR,2022-11-14,47.173505993032485,47.173505993032485,46.95207977294922,46.95207977294922,1600.0
AADR,2022-11-15,47.33717409987547,47.33717409987547,47.16388702392578,47.16388702392578,800.0
AADR,2022-11-16,46.92320230523889,46.92320230523889,46.38407516479492,46.38407516479492,500.0
AADR,2022-11-17,45.93158912345985,46.42258071899414,45.90270856107649,46.42258071899414,2000.0
AADR,2022-11-18,46.26854971535067,46.26854971535067,46.01823924047494,46.210784912109375,2500.0
AADR,2022-11-21,46.37444113288422,46.79804229736328,46.37444113288422,46.79804229736328,1500.0
AADR,2022-11-22,46.69214749518054,47.08686447143555,46.69214749518054,47.08686447143555,2300.0
AADR,2022-11-23,46.85580731845924,47.3371696472168,46.85580731845924,47.3371696472168,2200.0
AADR,2022-11-25,47.3853068273247,47.491207122802734,47.3853068273247,47.491207122802734,200.0
AADR,2022-11-28,47.14462690903481,47.14462690903481,46.7017707824707,46.7017707824707,1200.0
AADR,2022-11-29,47.192757201280095,47.41418340388727,47.15424733843467,47.35641860961914,700.0
AADR,2022-11-30,47.58748641672638,48.26139450073242,47.58748641672638,48.26139450073242,900.0
AADR,2022-12-01,48.28063680301595,48.36728215789335,48.020700738383745,48.136226654052734,2900.0
AADR,2022-12-02,47.895548625317524,47.943684120591136,47.72225790433021,47.905174255371094,3400.0
AADR,2022-12-05,47.00021743774414,47.00021743774414,47.00021743774414,47.00021743774414,200.0
AADR,2022-12-06,46.88469097874003,46.88469097874003,46.48034471785608,46.83655548095703,3500.0
AADR,2022-12-07,46.83655211580509,46.903942542359985,46.47071574843369,46.59587097167969,4100.0
AADR,2022-12-08,46.557367081268644,46.8943192572794,46.557367081268644,46.644012451171875,2600.0
AADR,2022-12-09,46.67288805032787,46.70176861305456,46.65363311767578,46.65363311767578,1600.0
AADR,2022-12-12,46.30705925047898,46.721031188964844,46.30705925047898,46.721031188964844,2000.0
AADR,2022-12-13,47.31791933473333,47.39493539917732,46.759537259375854,46.85580825805664,2500.0
AADR,2022-12-14,46.65363857730992,46.65363857730992,46.53811264038086,46.53811264038086,800.0
AADR,2022-12-15,45.767931243417046,45.87383154367682,45.690911507772434,45.81606674194336,1600.0
AADR,2022-12-16,45.55612799226709,45.80643844604492,45.51761812668544,45.80643844604492,1000.0
AADR,2022-12-19,45.61390088796,45.71017189650112,45.55613607933319,45.70054626464844,900.0
AADR,2022-12-20,46.33594397884495,46.42258935461584,46.33594397884495,46.3455696105957,300.0
AADR,2022-12-21,46.249291748710455,46.980960845947266,46.249291748710455,46.980960845947266,4900.0
AADR,2022-12-22,46.085630362350294,46.644012451171875,45.98935936134816,46.644012451171875,2900.0
AADR,2022-12-23,47.21842160809115,47.21842160809115,46.92634963989258,46.92634963989258,1800.0
AADR,2022-12-27,46.21563939195187,46.53691743981049,46.21563939195187,46.38114547729492,7100.0
AADR,2022-12-28,47.15999960299029,47.15999960299029,46.06959599686979,46.147483825683594,5000.0
AADR,2022-12-29,46.566124292124506,46.585592536548674,46.39088038113653,46.49797058105469,900.0
AADR,2022-12-30,46.040392559160594,46.49797058105469,46.040392559160594,46.49797058105469,1200.0
AADR,2023-01-03,46.57585307050975,46.57585307050975,45.89434946306987,45.94302749633789,3200.0
AADR,2023-01-04,46.06960545917267,46.27405548095703,46.05987133551968,46.27405548095703,700.0
AADR,2023-01-05,45.943035342512005,46.089073181152344,45.78726338111401,46.089073181152344,2600.0
AADR,2023-01-06,46.751106809423504,46.8289909362793,46.614806802003365,46.8289909362793,400.0
AADR,2023-01-09,47.16974520546475,47.16974520546475,46.97502931526462,47.013973236083984,1200.0
AADR,2023-01-10,46.614804218987494,47.598114013671875,46.614804218987494,47.598114013671875,1000.0
AADR,2023-01-11,47.29630922940133,47.6078531558992,47.23789335047177,47.3936653137207,3000.0
AADR,2023-01-12,48.24067086641036,48.24067086641036,48.075164794921875,48.075164794921875,400.0
AADR,2023-01-13,48.143316791408544,48.70798873901367,48.143316791408544,48.70798873901367,1600.0
AADR,2023-01-17,48.47433266203789,48.70798873901367,48.47433266203789,48.70798873901367,5300.0
AADR,2023-01-18,48.89296625300742,49.08767839564828,47.841502856045686,48.162784576416016,104700.0
AADR,2023-01-19,48.191994711122724,48.561954498291016,48.191994711122724,48.561954498291016,27500.0
AADR,2023-01-20,48.542482348669026,49.02927017211914,48.542482348669026,49.02927017211914,1500.0
AADR,2023-01-23,49.331082830878316,49.34082066842916,48.892976702408326,49.01953887939453,4800.0
AADR,2023-01-24,48.77613842414312,49.02927017211914,48.698254303617205,49.02927017211914,2000.0
AADR,2023-01-25,48.435391016722434,48.87350082397461,48.435391016722434,48.87350082397461,400.0
AADR,2023-01-26,48.52300909008165,48.9805908203125,48.52300909008165,48.9805908203125,2100.0
AADR,2023-01-27,48.756673874176826,48.78587995735022,48.756673874176826,48.77614212036133,25000.0
AADR,2023-01-30,48.279615996843944,48.279615996843944,48.06542816821516,48.23093795776367,900.0
AADR,2023-01-31,48.40618687028863,49.00006866455078,48.40618687028863,49.00006866455078,1700.0
AADR,2023-02-01,48.53274031503617,49.097415924072266,48.49380011508916,49.097415924072266,900.0
AADR,2023-02-02,48.815080653296356,48.815080653296356,48.20172697706841,48.32829284667969,4700.0
AADR,2023-02-03,47.49102379500169,47.49102379500169,47.452083587646484,47.452083587646484,1000.0
AADR,2023-02-06,46.906872060870214,47.30603790283203,46.906872060870214,47.30603790283203,3700.0
AADR,2023-02-07,47.54943608009589,47.54943608009589,47.49102020263672,47.49102020263672,200.0
AADR,2023-02-08,45.972244006087024,47.831773374297214,45.972244006087024,47.666263580322266,2200.0
AADR,2023-02-09,47.676001957642505,47.676001957642505,47.481286080008424,47.49102020263672,3200.0
AADR,2023-02-10,47.34498922417729,47.520233154296875,47.34498922417729,47.520233154296875,100.0
AADR,2023-02-13,48.464595794677734,48.464595794677734,48.464595794677734,48.464595794677734,800.0
AADR,2023-02-14,48.25041177908983,48.35750198364258,48.25041177908983,48.35750198364258,1100.0
AADR,2023-02-15,47.79283443105234,48.435394287109375,47.79283443105234,48.435394287109375,900.0
AADR,2023-02-16,48.57168775935037,48.6982536315918,48.43538776488867,48.6982536315918,500.0
AADR,2023-02-17,48.425658324373195,48.425658324373195,47.948604583740234,47.948604583740234,1500.0
AADR,2023-02-21,47.646792479951344,47.646792479951344,47.27683639526367,47.27683639526367,300.0
AADR,2023-02-22,47.052909227699665,47.2281494140625,47.052909227699665,47.2281494140625,1400.0
AADR,2023-02-23,47.48129152050134,47.57864761352539,47.48129152050134,47.57864761352539,400.0
AADR,2023-02-24,46.663482666015625,46.663482666015625,46.663482666015625,46.663482666015625,100.0
AADR,2023-02-27,47.10159389072364,47.364459778097,47.10159389072364,47.218421936035156,700.0
AADR,2023-02-28,47.14052985905393,47.35471768445198,47.14052985905393,47.28656768798828,600.0
AADR,2023-03-01,47.74415272827814,47.74415272827814,47.714942932128906,47.714942932128906,300.0
AADR,2023-03-02,47.48128900069374,47.987548828125,47.48128900069374,47.987548828125,1200.0
AADR,2023-03-03,48.221206430458096,48.435394287109375,48.221206430458096,48.435394287109375,500.0
AADR,2023-03-06,48.52301035818317,48.52301035818317,48.20172861224693,48.415916442871094,900.0
AADR,2023-03-07,47.40340042114258,47.40340042114258,47.40340042114258,47.40340042114258,0.0
AADR,2023-03-08,47.140530532557754,47.617584228515625,47.140530532557754,47.617584228515625,600.0
AADR,2023-03-09,47.5104934669295,47.5104934669295,46.42008972167969,46.42008972167969,1100.0
AADR,2023-03-10,46.06960504864987,46.1280209317378,45.8359489440918,45.8359489440918,1300.0
AADR,2023-03-13,45.670437965539726,45.670437965539726,45.27127205937849,45.319950103759766,500.0
AADR,2023-03-14,45.339416650432206,46.244842280617036,45.339416650432206,45.84567642211914,1800.0
